	word	correct	n1	suggest
18906	في		0.0	
18907	درس		0.0	
18908	جمع		0.0	
18909	الأعداد		0.0	
18910	،		0.0	
18911	يأتي		0.0	
18912	المعلّم		0.0	
18913	بمجموعة		0.0	
18914	من		0.0	
18915	الأجسام		0.0	
18916	بعدد		0.0	
18917	الأرقام		0.0	
18918	التي		0.0	
18919	يريد		0.0	
18920	جمعها		0.0	
18921	،		0.0	
18922	ويُري		0.0	
18923	الطالب		0.0	
18924	كيف		0.0	
18925	أنّ		0.0	
18926	الجمع		0.0	
18927	هو		0.0	
18928	مجرّد		0.0	
18929	دمج		0.0	
18930	مجموعة		0.0	
18931	منفصلة		0.0	
18932	من		0.0	
18933	الأشكال		0.0	
18934	.\n		0.0	
18935	\n		0.0	
18936	*****************\n		0.0	
18937	حرب		0.0	
18938	المال		0.0	
18939	والدَّم		0.0	
18940	والسلطة		0.0	
18941	..		0.0	
18942	هل		0.0	
18943	شنَّ		0.0	
18944	ساركوزي		3.0	سار كوزي;سارك وزي;كركوزي
18945	حربًا		0.0	
18946	ضد		0.0	
18947	القذافي		0.0	
18948	ليخفي		0.0	
18949	آثار		0.0	
18950	جريمته		0.0	
18951	؟\n		0.0	
18952	\n		0.0	
18953	2		0.0	
18954	,		0.0	
18955	241		0.0	
18956	\n		0.0	
18957	منذ		0.0	
18958	3		0.0	
18959	شهور		0.0	
18960	،		0.0	
18961	1		0.0	
18962	يونيو		0.0	
18963	,		0.0	
18964	2018		0.0	
18965	\n		0.0	
18966	\n		0.0	
18967	بالاتفاق		0.0	
18968	مع		0.0	
18969	شركائنا		0.0	
18970	؛		0.0	
18971	قواتنا		0.0	
18972	الجوية		0.0	
18973	ستتصدى		0.0	
18974	لأيّ		0.0	
18975	اعتداء		0.0	
18976	من		0.0	
18977	طائرات		0.0	
18978	القذافي		0.0	
18979	على		0.0	
18980	سكان		0.0	
18981	بن		0.0	
18982	غازي		0.0	
18983	.		0.0	
18984	طائرات		0.0	
18985	فرنسيّة		0.0	
18986	أخرى		0.0	
18987	مستعدّة		0.0	
18988	للتدخل		0.0	
18989	ضد		0.0	
18990	الدبّابات		0.0	
18991	التي		0.0	
18992	تهدّد		0.0	
18993	المدنيين		0.0	
18994	السلميين		0.0	
18995	.*		0.0	
18996	الرئيس		0.0	
18997	الفرنسي		0.0	
18998	السابق		0.0	
18999	نيكولا		5.0	ليكونا;نكولا;نكولاي;ني كولا;كولونيلا
19000	ساركوزي		3.0	سار كوزي;سارك وزي;كركوزي
19001	\n		0.0	
19002	\n		0.0	
19003	هذه		0.0	
19004	الكلمات		0.0	
19005	التي		0.0	
19006	يُمكن		0.0	
19007	اعتبارها		0.0	
19008	بمثابة		0.0	
19009	«		0.0	
19010	إعلان		0.0	
19011	حرب		0.0	
19012	»		0.0	
19013	ترجع		0.0	
19014	للرئيس		0.0	
19015	الفرنسيّ		0.0	
19016	السابق		0.0	
19017	نيكولا		5.0	ليكونا;نكولا;نكولاي;ني كولا;كولونيلا
19018	ساركوزي		3.0	سار كوزي;سارك وزي;كركوزي
19019	بتاريخ		0.0	
19020	19		0.0	
19021	مارس		0.0	
19022	(		0.0	
19023	آذار		0.0	
19024	)		0.0	
19025	سنة		0.0	
19026	2011		0.0	
19027	؛		0.0	
19028	بعد		0.0	
19029	شهر		0.0	
19030	واحد		0.0	
19031	من		0.0	
19032	اندلاع		0.0	
19033	مظاهرات		0.0	
19034	في		0.0	
19035	مدينة		0.0	
19036	بن		0.0	
19037	غازي		0.0	
19038	التي		0.0	
19039	تقع		0.0	
19040	في		0.0	
19041	شرق		0.0	
19042	البلاد		0.0	
19043	،		0.0	
19044	في		0.0	
19045	نفس		0.0	
19046	السنة		0.0	
19047	التي		0.0	
19048	شهدت		0.0	
19049	اندلاع		0.0	
19050	عدّة		0.0	
19051	احتجاجات		0.0	
19052	في		0.0	
19053	الكثير		0.0	
19054	من		0.0	
19055	البلدان		0.0	
19056	العربيّة		0.0	
19057	،		0.0	
19058	اصطُلح		0.0	
19059	عليها		0.0	
19060	بالربيع		0.0	
19061	العربيّ		0.0	
19062	.		0.0	
19063	لكن		0.0	
19064	ما		0.0	
19065	سرّ		0.0	
19066	حماسة		0.0	
19067	الرئيس		0.0	
19068	الفرنسيّ		0.0	
19069	الشديد		0.0	
19070	للتدخّل		0.0	
19071	العسكريّ		0.0	
19072	في		0.0	
19073	ليبيا		0.0	
19074	؟		0.0	
19075	خصوصًا		0.0	
19076	إذا		0.0	
19077	علمنا		0.0	
19078	أنّ		0.0	
19079	حكومته		0.0	
19080	لم		0.0	
19081	تكن		0.0	
19082	بنفس		0.0	
19083	الحماسة		0.0	
19084	تجاه		0.0	
19085	الانتفاضة		0.0	
19086	في		0.0	
19087	تونس		0.0	
19088	،		0.0	
19089	فإحدى		0.0	
19090	أعضاء		0.0	
19091	حكومته		0.0	
19092	،		0.0	
19093	ممثّلة		0.0	
19094	في		0.0	
19095	وزيرة		0.0	
19096	الخارجيّة		0.0	
19097	الفرنسيّة		0.0	
19098	كانت		0.0	
19099	قبل		0.0	
19100	ذلك		0.0	
19101	بأسابيع		0.0	
19102	قليلة		0.0	
19103	قد		0.0	
19104	عرضت		0.0	
19105	على		0.0	
19106	نظام		0.0	
19107	بن		0.0	
19108	علي		0.0	
19109	،		0.0	
19110	أثناء		0.0	
19111	المواجهات		0.0	
19112	بين		0.0	
19113	أجهزة		0.0	
19114	الأمن		0.0	
19115	والمتظاهرين		0.0	
19116	السلميّين		0.0	
19117	في		0.0	
19118	تونس		0.0	
19119	،		0.0	
19120	مساعدة		0.0	
19121	الحكومة		0.0	
19122	بـ		0.0	
19123	«		0.0	
19124	الخبرة		0.0	
19125	الفرنسيّة		0.0	
19126	»		0.0	
19127	للنظام		0.0	
19128	التونسيّ		0.0	
19129	من		0.0	
19130	أجل		0.0	
19131	قمع		0.0	
19132	هذه		0.0	
19133	المظاهرات		0.0	
19134	.		0.0	
19135	فلماذا		0.0	
19136	أصرّ		0.0	
19137	ساركوزي		3.0	سار كوزي;سارك وزي;كركوزي
19138	على		0.0	
19139	شنّ		0.0	
19140	الحرب		0.0	
19141	ضدّ		0.0	
19142	نظام		0.0	
19143	القذّافي		0.0	
19144	؟\n		0.0	
19145	\n		0.0	
19146	\n		0.0	
19147	\n		0.0	
19148	العقيد		0.0	
19149	القذّافي		0.0	
19150	ونيكولا		5.0	وليكونا;ونكولا;وني كولا;ونيك ولا;كولونيلا
19151	ساركوزي		3.0	سار كوزي;سارك وزي;كركوزي
19152	\n		0.0	
19153	\n		0.0	
19154	كل		0.0	
19155	شيء		0.0	
19156	بدأ		0.0	
19157	بين		0.0	
19158	ساركوزي		3.0	سار كوزي;سارك وزي;كركوزي
19159	والقذّافي		0.0	
19160	أثناء		0.0	
19161	اجتماع		0.0	
19162	جرى		0.0	
19163	في		0.0	
19164	ليبيا		0.0	
19165	سنة		0.0	
19166	2005		0.0	
19167	،		0.0	
19168	داخل		0.0	
19169	خيمة		0.0	
19170	القذّافي		0.0	
19171	الشهيرة		0.0	
19172	في		0.0	
19173	باب		0.0	
19174	العزيزية		15.0	الغريزية;الغريرية;ألغريزية;ألغريرية;آلغريزية;آلغريرية;الهزيزية;العزيمية;العزيزة;الزيزية;التعزيزية;العزيفية;العزيزين;النزيزية;الأزيزية
19175	،		0.0	
19176	حيث		0.0	
19177	حكم		0.0	
19178	العقيد		0.0	
19179	معمّر		0.0	
19180	القذافي		0.0	
19181	ليبيا		0.0	
19182	لـ40		0.0	
19183	سنة		0.0	
19184	.		0.0	
19185	في		0.0	
19186	تلك		0.0	
19187	الأثناء		0.0	
19188	كان		0.0	
19189	ساركوزي		3.0	سار كوزي;سارك وزي;كركوزي
19190	وزيرًا		0.0	
19191	للدّاخليّة		0.0	
19192	،		0.0	
19193	ورغم		0.0	
19194	أنّه		0.0	
19195	لم		0.0	
19196	يصرّح		0.0	
19197	للإعلام		0.0	
19198	بنيّته		0.0	
19199	في		0.0	
19200	الترشّح		0.0	
19201	للرئاسة		0.0	
19202	التي		0.0	
19203	سيفوز		0.0	
19204	بها		0.0	
19205	بعدها		0.0	
19206	بسنتين		0.0	
19207	؛		0.0	
19208	إلاّ		0.0	
19209	أنّ		0.0	
19210	ساركوزي		3.0	سار كوزي;سارك وزي;كركوزي
19211	معروف		0.0	
19212	بنشاطه		0.0	
19213	وحركاته		0.0	
19214	الاستعراضيّة		0.0	
19215	التي		0.0	
19216	لا		0.0	
19217	تتوقف		0.0	
19218	على		0.0	
19219	الساحة		0.0	
19220	السياسيّة		0.0	
19221	،		0.0	
19222	فقد		0.0	
19223	كان		0.0	
19224	ساركوزي		3.0	سار كوزي;سارك وزي;كركوزي
19225	بطلًا		0.0	
19226	لإحدى		0.0	
19227	حوادث		0.0	
19228	الاختطافات		0.0	
19229	التي		0.0	
19230	وقعت		0.0	
19231	سنة		0.0	
19232	1993		0.0	
19233	في		0.0	
19234	إحدى		0.0	
19235	الحضانات		0.0	
19236	أثناء		0.0	
19237	رئاسته		0.0	
19238	لإحدى		0.0	
19239	البلديّات		0.0	
19240	الفرنسيّة		0.0	
19241	،		0.0	
19242	إذ		0.0	
19243	اقتحم		0.0	
19244	ساركوزي		3.0	سار كوزي;سارك وزي;كركوزي
19245	الصفّ		0.0	
19246	الدراسي		0.0	
19247	الُمحاصر		0.0	
19248	من		0.0	
19249	قبل		0.0	
19250	أحد		0.0	
19251	المختطفين		0.0	
19252	وقام		0.0	
19253	بإنقاذ		0.0	
19254	طفل		0.0	
19255	،		0.0	
19256	أمام		0.0	
19257	أضواء		0.0	
19258	الكاميرات		0.0	
19259	ووسائل		0.0	
19260	الإعلام		0.0	
19261	.		0.0	
19262	هذا		0.0	
19263	الرجل		0.0	
19264	السياسيّ		0.0	
19265	ذو		0.0	
19266	الطموح		0.0	
19267	اللاّ		4.0	اللاف;اللام;اللات;اللاب
19268	محدود		0.0	
19269	،		0.0	
19270	وفي		0.0	
19271	سنة		0.0	
19272	2005		0.0	
19273	،		0.0	
19274	بدأ		0.0	
19275	في		0.0	
19276	التحضير		0.0	
19277	للترشّح		0.0	
19278	للمنصب		0.0	
19279	الأعظم		0.0	
19280	في		0.0	
19281	فرنسا		0.0	
19282	،		0.0	
19283	لكن		0.0	
19284	شيئًا		0.0	
19285	واحدًا		0.0	
19286	ينقص		0.0	
19287	في		0.0	
19288	المعادلة		0.0	
19289	التي		0.0	
19290	ستنتج		0.0	
19291	رئيسًا		0.0	
19292	مستقبليًّا		0.0	
19293	:		0.0	
19294	المال		0.0	
19295	.\n		0.0	
19296	بإنجليزيّة		0.0	
19297	ركيكة		0.0	
19298	..		0.0	
19299	المحادثة		0.0	
19300	التي		0.0	
19301	ستشعل		0.0	
19302	لاحقًا		0.0	
19303	حربًا		0.0	
19304	بين		0.0	
19305	العقيد		0.0	
19306	وساركوزي		3.0	وسار كوزي;وسارك وزي;كركوزي
19307	\n		0.0	
19308	\n		0.0	
19309	في		0.0	
19310	السادس		0.0	
19311	من		0.0	
19312	أكتوبر		0.0	
19313	(		0.0	
19314	تشرين		0.0	
19315	الثاني		0.0	
19316	)		0.0	
19317	سنة		0.0	
19318	2005		0.0	
19319	،		0.0	
19320	الذي		0.0	
19321	وافق		0.0	
19322	شهر		0.0	
19323	رمضان		0.0	
19324	،		0.0	
19325	حطّت		0.0	
19326	طائرة		0.0	
19327	وزير		0.0	
19328	الخارجيّة		0.0	
19329	الفرنسيّ		0.0	
19330	–		0.0	
19331	آنذاك		0.0	
19332	–		0.0	
19333	نيكولا		5.0	ليكونا;نكولا;نكولاي;ني كولا;كولونيلا
19334	ساركوزي		3.0	سار كوزي;سارك وزي;كركوزي
19335	في		0.0	
19336	العاصمة		0.0	
19337	الليبيّة		0.0	
19338	طرابلس		0.0	
19339	،		0.0	
19340	ليستقبله		0.0	
19341	في		0.0	
19342	خيمته		0.0	
19343	الشهيرة		0.0	
19344	العقيد		0.0	
19345	معمّر		0.0	
19346	القذّافي		0.0	
19347	.		0.0	
19348	يذكر		0.0	
19349	مفتاح		0.0	
19350	ميسوري		0.0	
19351	،		0.0	
19352	مترجم		0.0	
19353	القذّافي		0.0	
19354	الشخصي		0.0	
19355	تفاصيل		0.0	
19356	اللقاء		0.0	
19357	بين		0.0	
19358	الرجلين		0.0	
19359	،		0.0	
19360	ويقول		0.0	
19361	إنّ		0.0	
19362	الحوار		0.0	
19363	بينهما		0.0	
19364	في		0.0	
19365	البداية		0.0	
19366	كان		0.0	
19367	رسميًّا		0.0	
19368	،		0.0	
19369	ثم		0.0	
19370	طلبا		0.0	
19371	اللقاء		0.0	
19372	على		0.0	
19373	انفراد		0.0	
19374	بعيدًا		0.0	
19375	عن		0.0	
19376	وسائل		0.0	
19377	الإعلام		0.0	
19378	،		0.0	
19379	والمثير		0.0	
19380	للاهتمام		0.0	
19381	،		0.0	
19382	أن		0.0	
19383	اللقاء		0.0	
19384	كان		0.0	
19385	بدون		0.0	
19386	مترجمين		0.0	
19387	أيضًا		0.0	
19388	.\n		0.0	
19389	\n		0.0	
19390	تحدّث		0.0	
19391	ساركوزي		3.0	سار كوزي;سارك وزي;كركوزي
19392	والقذّافي		0.0	
19393	على		0.0	
19394	انفراد		0.0	
19395	بالإنجليزية		0.0	
19396	التي		0.0	
19397	كان		0.0	
19398	العقيد		0.0	
19399	يتقن		0.0	
19400	أساسيّاتها		0.0	
19401	،		0.0	
19402	وبعد		0.0	
19403	أن		0.0	
19404	انتهى		0.0	
19405	اللّقاء		0.0	
19406	المنفرد		0.0	
19407	،		0.0	
19408	تم		0.0	
19409	استدعاء		0.0	
19410	المترجم		0.0	
19411	الشخصيّ		0.0	
19412	للقذافي		0.0	
19413	من		0.0	
19414	أجل		0.0	
19415	تفريغ		0.0	
19416	الحوار		0.0	
19417	الذي		0.0	
19418	جرى		0.0	
19419	بين		0.0	
19420	الرجلين		0.0	
19421	على		0.0	
19422	هيئة		0.0	
19423	كتابة		0.0	
19424	؛		0.0	
19425	إذ		0.0	
19426	إنّ		0.0	
19427	كل		0.0	
19428	الحوارات		0.0	
19429	التي		0.0	
19430	تجري		0.0	
19431	في		0.0	
19432	خيمة		0.0	
19433	القذّافي		0.0	
19434	كان		0.0	
19435	يتم		0.0	
19436	تسجيلها		0.0	
19437	وحفظها		0.0	
19438	في		0.0	
19439	أقراص		0.0	
19440	مرنة		0.0	
19441	.\n		0.0	
19442	\n		0.0	
19443	يقول		0.0	
19444	مترجم		0.0	
19445	القذّافي		0.0	
19446	أنّ		0.0	
19447	ساركوزي		3.0	سار كوزي;سارك وزي;كركوزي
19448	في		0.0	
19449	هذا		0.0	
19450	اللقاء		0.0	
19451	المنفرد		0.0	
19452	أخبر		0.0	
19453	القذافي		0.0	
19454	بأنّه		0.0	
19455	ينوي		0.0	
19456	الترشّح		0.0	
19457	للانتخابات		0.0	
19458	الرئاسيّة		0.0	
19459	،		0.0	
19460	وهي		0.0	
19461	المعلومة		0.0	
19462	التي		0.0	
19463	لم		0.0	
19464	يصرّح		0.0	
19465	بها		0.0	
19466	لوسائل		0.0	
19467	الإعلام		0.0	
19468	بعد		0.0	
19469	في		0.0	
19470	ذلك		0.0	
19471	الوقت		0.0	
19472	،		0.0	
19473	وطلب		0.0	
19474	منه		0.0	
19475	دعمًا		0.0	
19476	ماديًّا		0.0	
19477	لحملته		0.0	
19478	،		0.0	
19479	وقد		0.0	
19480	وافق		0.0	
19481	القذّافي		0.0	
19482	على		0.0	
19483	ذلك		0.0	
19484	.		0.0	
19485	لكن		0.0	
19486	القذّافي		0.0	
19487	لم		0.0	
19488	يكن		0.0	
19489	ليدعم		0.0	
19490	ساركوزي		3.0	سار كوزي;سارك وزي;كركوزي
19491	بالأموال		0.0	
19492	بدون		0.0	
19493	مقابل		0.0	
19494	،		0.0	
19495	فقد		0.0	
19496	كانت		0.0	
19497	له		0.0	
19498	عدّة		0.0	
19499	مطالب		0.0	
19500	مقابل		0.0	
19501	هذا		0.0	
19502	الدّعم		0.0	
19503	،		0.0	
19504	كان		0.0	
19505	أبرزها		0.0	
19506	قضيّة		0.0	
19507	عبدالله		2.0	عبد الله;عبدا لله
19508	السنوسي		9.0	السنوي;السوسي;السوسني;السندسي;السنوني;السنوري;السن وسي;السنو سي;السنون
19509	.\n		0.0	
19510	\n		0.0	
19511	\n		0.0	
19512	\n		0.0	
19513	ساركوزي		3.0	سار كوزي;سارك وزي;كركوزي
19514	في		0.0	
19515	خيمة		0.0	
19516	القذّافي		0.0	
19517	سنة		0.0	
19518	2005		0.0	
19519	\n		0.0	
19520	\n		0.0	
19521	عبدالله		2.0	عبد الله;عبدا لله
19522	سنوسي		15.0	سنوسى;نسوسي;سنسوي;سيوسن;ستوسي;سننسي;سنوشي;سنويي;سنوصي;سنوي;سنسي;سوسي;نوسي;ستنوسي;سنواسي
19523	كان		0.0	
19524	رئيس		0.0	
19525	الأجهزة		0.0	
19526	الأمنية		0.0	
19527	الليبية		0.0	
19528	وأحد		0.0	
19529	أكثر		0.0	
19530	المقرّبين		0.0	
19531	من		0.0	
19532	القذافي		0.0	
19533	على		0.0	
19534	المستوى		0.0	
19535	الوظيفي		0.0	
19536	وحتى		0.0	
19537	العائلي		0.0	
19538	،		0.0	
19539	وقد		0.0	
19540	كان		0.0	
19541	متورّطًا		0.0	
19542	في		0.0	
19543	قضيّة		0.0	
19544	تحطّم		0.0	
19545	الطائرة		0.0	
19546	التابعة		0.0	
19547	لشركة		0.0	
19548	(		0.0	
19549	UTA		0.0	
19550	)		0.0	
19551	الفرنسيّة		0.0	
19552	سنة		0.0	
19553	1989		0.0	
19554	في		0.0	
19555	صحراء		0.0	
19556	النيجر		0.0	
19557	،		0.0	
19558	والتي		0.0	
19559	راح		0.0	
19560	ضحيّتها		0.0	
19561	170		0.0	
19562	شخصًا		0.0	
19563	كانوا		0.0	
19564	على		0.0	
19565	متنها		0.0	
19566	،		0.0	
19567	من		0.0	
19568	بينهم		0.0	
19569	54		0.0	
19570	فرنسيًّا		0.0	
19571	،		0.0	
19572	وقد		0.0	
19573	حكم		0.0	
19574	القضاء		0.0	
19575	الفرنسيّ		0.0	
19576	على		0.0	
19577	السنوسي		9.0	السنوي;السوسي;السوسني;السندسي;السنوني;السنوري;السن وسي;السنو سي;السنون
19578	غيابيًّا		0.0	
19579	بالسجن		0.0	
19580	مدى		0.0	
19581	الحياة		0.0	
19582	لتورّطه		0.0	
19583	فيها		0.0	
19584	.		0.0	
19585	القذّافي		0.0	
19586	من		0.0	
19587	جانبه		0.0	
19588	طالب		0.0	
19589	ساركوزي		3.0	سار كوزي;سارك وزي;كركوزي
19590	بتخليص		0.0	
19591	السنوسي		9.0	السنوي;السوسي;السوسني;السندسي;السنوني;السنوري;السن وسي;السنو سي;السنون
19592	من		0.0	
19593	هذه		0.0	
19594	القضيّة		0.0	
19595	مقابل		0.0	
19596	الدعم		0.0	
19597	الماليّ		0.0	
19598	،		0.0	
19599	حسب		0.0	
19600	المترجم		0.0	
19601	ميسوري		0.0	
19602	.\n		0.0	
19603	\n		0.0	
19604	قضيّة		0.0	
19605	السنوسي		9.0	السنوي;السوسي;السوسني;السندسي;السنوني;السنوري;السن وسي;السنو سي;السنون
19606	لم		0.0	
19607	تكن		0.0	
19608	المُقابل		0.0	
19609	الوحيد		0.0	
19610	لهذه		0.0	
19611	الصفقة		0.0	
19612	،		0.0	
19613	فبعد		0.0	
19614	فوز		0.0	
19615	ساركوزي		3.0	سار كوزي;سارك وزي;كركوزي
19616	في		0.0	
19617	الانتخابات		0.0	
19618	الرئاسيّة		0.0	
19619	سنة		0.0	
19620	2007		0.0	
19621	،		0.0	
19622	وبعد		0.0	
19623	وصوله		0.0	
19624	إلى		0.0	
19625	قصر		0.0	
19626	الإيليزيه		1.0	ماليزياه
19627	بخمسة		0.0	
19628	أشهر		0.0	
19629	،		0.0	
19630	حطّت		0.0	
19631	طائرة		0.0	
19632	كانت		0.0	
19633	تحمل		0.0	
19634	العقيد		0.0	
19635	القذّافي		0.0	
19636	إلى		0.0	
19637	مطار		0.0	
19638	شارل		15.0	شابل;شارب;شارا;شارف;شار;شال;لشار;شارق;شاغل;شارع;شاعل;شاره;شارخ;شارح;شارد
19639	ديغول		9.0	يغول;فيغول;ليغول;سيغول;ويغول;أيغول;د يغول;دي غول;غولي
19640	؛		0.0	
19641	الزعيم		0.0	
19642	الليبيّ		0.0	
19643	أخيرًا		0.0	
19644	يتجوّل		0.0	
19645	في		0.0	
19646	شوارع		0.0	
19647	باريس		0.0	
19648	الجميلة		0.0	
19649	،		0.0	
19650	ويزور		0.0	
19651	متحف		0.0	
19652	اللوفر		15.0	أللوفر;أللوقر;لللوفر;اللوف;الوفر;للوفر;للوافر;للوفار;الفلور;فللوفر;الموفر;التوفر;وللوفر;الأوفر;اللوف ر
19653	الشهير		0.0	
19654	وقصر		0.0	
19655	فيرساي		15.0	فيرسيا;فارسيي;فياسري;فيرسا;فيرسي;فرساي;فيرساني;فيروساي;فيساري;فيساير;فيريسا;فايرسي;سفيراي;رفيساي;فيرساه
19656	والإيليزيه		1.0	وحواليها
19657	،		0.0	
19658	بعد		0.0	
19659	قطيعة		0.0	
19660	دامت		0.0	
19661	30		0.0	
19662	سنة		0.0	
19663	مع		0.0	
19664	الغرب		0.0	
19665	.		0.0	
19666	تروي		0.0	
19667	إحدى		0.0	
19668	حارسات		0.0	
19669	القذّافي		0.0	
19670	لصحافيين		0.0	
19671	كيف		0.0	
19672	أنّها		0.0	
19673	سألت		0.0	
19674	القذّافي		0.0	
19675	مندهشة		0.0	
19676	من		0.0	
19677	استقبال		0.0	
19678	الفرنسيين		0.0	
19679	المذهل		0.0	
19680	للقذّافي		0.0	
19681	وترحيبهم		0.0	
19682	به		0.0	
19683	،		0.0	
19684	ليجيبها		0.0	
19685	:«		0.0	
19686	ساركوزي		3.0	سار كوزي;سارك وزي;كركوزي
19687	يردّ		0.0	
19688	الجميل		0.0	
19689	للشعب		0.0	
19690	الليبي		0.0	
19691	».\n		0.0	
